NORAD_CAT_ID,OBJECT_NUMBER,OBJECT_NAME,INTLDES,OBJECT_ID,RCS,RCS_SIZE,COUNTRY,MSG_EPOCH,DECAY_EPOCH,SOURCE,MSG_TYPE,PRECEDENCE
60074,60074,STARLINK-32115,2024-113R,2024-113R,0,LARGE,US,7/12/2024 16:07,7/13/2024 4:29,TIP_msg,Prediction,3
60073,60073,STARLINK-32111,2024-113Q,2024-113Q,0,LARGE,US,7/13/2024 8:12,7/13/2024 4:24,TIP_msg,Prediction,3
60073,60073,STARLINK-32111,2024-113Q,2024-113Q,0,LARGE,US,7/13/2024 2:02,7/13/2024 4:24,TIP_msg,Prediction,3
60073,60073,STARLINK-32111,2024-113Q,2024-113Q,0,LARGE,US,7/12/2024 21:54,7/13/2024 4:24,TIP_msg,Prediction,3
60074,60074,STARLINK-32115,2024-113R,2024-113R,0,LARGE,US,7/13/2024 1:43,7/13/2024 4:09,TIP_msg,Prediction,3
60074,60074,STARLINK-32115,2024-113R,2024-113R,0,LARGE,US,7/12/2024 21:53,7/13/2024 4:08,TIP_msg,Prediction,3
60074,60074,STARLINK-32115,2024-113R,2024-113R,0,LARGE,US,7/10/2024 4:36,7/13/2024 4:05,TIP_msg,Prediction,3
60073,60073,STARLINK-32111,2024-113Q,2024-113Q,0,LARGE,US,7/9/2024 3:19,7/13/2024 1:58,TIP_msg,Prediction,3
60074,60074,STARLINK-32115,2024-113R,2024-113R,0,LARGE,US,7/9/2024 9:51,7/13/2024 1:50,TIP_msg,Prediction,3
12279,12279,DELTA 1 DEB,1978-026DX,1978-026DX,0,MEDIUM,US,6/19/2024 1:55,7/13/2024 0:00,60day_msg,Prediction,4
26178,26178,CZ-4 DEB,1999-057BQ,1999-057BQ,0,SMALL,PRC,6/13/2024 3:48,7/13/2024 0:00,60day_msg,Prediction,4
29746,29746,FENGYUN 1C DEB,1999-025AL,1999-025AL,0,SMALL,PRC,6/19/2024 1:55,7/13/2024 0:00,60day_msg,Prediction,4
31077,31077,FENGYUN 1C DEB,1999-025BFX,1999-025BFX,0,SMALL,PRC,6/26/2024 5:47,7/13/2024 0:00,60day_msg,Prediction,4
31434,31434,FENGYUN 1C DEB,1999-025BTW,1999-025BTW,0,SMALL,PRC,6/13/2024 3:48,7/13/2024 0:00,60day_msg,Prediction,4
35253,35253,METEOR 2-5 DEB,1979-095U,1979-095U,0,SMALL,CIS,7/4/2024 4:07,7/13/2024 0:00,60day_msg,Prediction,4
35374,35374,CZ-4 DEB,2006-046G,2006-046G,0,SMALL,PRC,6/6/2024 6:29,7/13/2024 0:00,60day_msg,Prediction,4
39369,39369,DANDE DEB (LAB),2013-055AC,2013-055AC,0,MEDIUM,US,6/19/2024 1:55,7/13/2024 0:00,60day_msg,Prediction,4
43859,43859,OBJECT L,2018-104L,2018-104L,0,SMALL,US,7/20/2024 21:10,7/13/2024 0:00,satcat,Historical,1
43859,43859,OBJECT L,2018-104L,2018-104L,0,SMALL,US,7/17/2024 2:33,7/13/2024 0:00,decay_msg,Historical,2
43859,43859,OBJECT L,2018-104L,2018-104L,0,SMALL,US,7/10/2024 23:09,7/13/2024 0:00,60day_msg,Prediction,4
44407,44407,LEMUR 2 ALEX-MADDY,2019-038X,2019-038X,0,SMALL,US,7/17/2024 17:45,7/13/2024 0:00,satcat,Historical,1
44407,44407,LEMUR 2 ALEX-MADDY,2019-038X,2019-038X,0,SMALL,US,7/17/2024 2:33,7/13/2024 0:00,decay_msg,Historical,2
45079,45079,STARLINK-1149,2020-006AM,2020-006AM,0,LARGE,US,6/19/2024 1:55,7/13/2024 0:00,60day_msg,Prediction,4
45079,45079,STARLINK-1149,2020-006AM,2020-006AM,0,LARGE,US,5/29/2024 22:24,7/13/2024 0:00,60day_msg,Prediction,4
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,6/13/2024 3:48,7/13/2024 0:00,60day_msg,Prediction,4
46166,46166,STARLINK-1615,2020-057BB,2020-057BB,0,LARGE,US,5/29/2024 22:24,7/13/2024 0:00,60day_msg,Prediction,4
47729,47729,STARLINK-2132,2021-017H,2021-017H,0,LARGE,US,6/13/2024 3:48,7/13/2024 0:00,60day_msg,Prediction,4
47999,47999,STARLINK-2218,2021-024Y,2021-024Y,0,LARGE,US,5/29/2024 22:24,7/13/2024 0:00,60day_msg,Prediction,4
49491,49491,NOAA 17 DEB,2002-032DV,2002-032DV,0,SMALL,US,6/13/2024 3:48,7/13/2024 0:00,60day_msg,Prediction,4
51095,51095,TECHEDSAT 13,2022-003B,2022-003B,0,SMALL,US,7/17/2024 17:45,7/13/2024 0:00,satcat,Historical,1
51095,51095,TECHEDSAT 13,2022-003B,2022-003B,0,SMALL,US,7/17/2024 2:33,7/13/2024 0:00,decay_msg,Historical,2
51095,51095,TECHEDSAT 13,2022-003B,2022-003B,0,SMALL,US,7/4/2024 4:07,7/13/2024 0:00,60day_msg,Prediction,4
51095,51095,TECHEDSAT 13,2022-003B,2022-003B,0,SMALL,US,6/19/2024 1:55,7/13/2024 0:00,60day_msg,Prediction,4
58898,58898,CYGNUS NG-20,2024-021A,2024-021A,0,LARGE,US,7/14/2024 19:20,7/13/2024 0:00,satcat,Historical,1
60073,60073,STARLINK-32111,2024-113Q,2024-113Q,0,LARGE,US,7/13/2024 18:42,7/13/2024 0:00,satcat,Historical,1
60073,60073,STARLINK-32111,2024-113Q,2024-113Q,0,LARGE,US,7/13/2024 8:28,7/13/2024 0:00,decay_msg,Historical,2
60074,60074,STARLINK-32115,2024-113R,2024-113R,0,LARGE,US,7/13/2024 18:42,7/13/2024 0:00,satcat,Historical,1
60074,60074,STARLINK-32115,2024-113R,2024-113R,0,LARGE,US,7/13/2024 8:54,7/13/2024 0:00,decay_msg,Historical,2
60221,60221,RESURS P1 DEB,2013-030K,2013-030K,0,SMALL,CIS,7/17/2024 17:45,7/13/2024 0:00,satcat,Historical,1
60221,60221,RESURS P1 DEB,2013-030K,2013-030K,0,SMALL,CIS,7/17/2024 2:33,7/13/2024 0:00,decay_msg,Historical,2
60227,60227,RESURS P1 DEB,2013-030R,2013-030R,0,SMALL,CIS,12/30/2024 22:03,7/13/2024 0:00,satcat,Historical,1
60227,60227,RESURS P1 DEB,2013-030R,2013-030R,0,SMALL,CIS,7/17/2024 2:38,7/13/2024 0:00,decay_msg,Historical,2
41839,41839,CZ-5 R/B,2016-065B,2016-065B,0,LARGE,PRC,7/10/2024 17:24,7/12/2024 8:57,TIP_msg,Prediction,3
41839,41839,CZ-5 R/B,2016-065B,2016-065B,0,LARGE,PRC,7/8/2024 5:34,7/12/2024 1:51,TIP_msg,Prediction,3
60078,60078,STARLINK-32110,2024-113V,2024-113V,0,LARGE,US,7/11/2024 4:46,7/12/2024 1:23,TIP_msg,Prediction,3
60078,60078,STARLINK-32110,2024-113V,2024-113V,0,LARGE,US,7/11/2024 13:14,7/12/2024 1:13,TIP_msg,Prediction,3
41839,41839,CZ-5 R/B,2016-065B,2016-065B,0,LARGE,PRC,7/9/2024 19:45,7/12/2024 19:56,TIP_msg,Prediction,3
41839,41839,CZ-5 R/B,2016-065B,2016-065B,0,LARGE,PRC,7/12/2024 10:23,7/12/2024 12:18,TIP_msg,Prediction,3
41839,41839,CZ-5 R/B,2016-065B,2016-065B,0,LARGE,PRC,7/12/2024 5:50,7/12/2024 12:18,TIP_msg,Prediction,3
41839,41839,CZ-5 R/B,2016-065B,2016-065B,0,LARGE,PRC,7/11/2024 12:00,7/12/2024 12:16,TIP_msg,Prediction,3
41839,41839,CZ-5 R/B,2016-065B,2016-065B,0,LARGE,PRC,7/11/2024 23:53,7/12/2024 12:00,TIP_msg,Prediction,3
41839,41839,CZ-5 R/B,2016-065B,2016-065B,0,LARGE,PRC,7/12/2024 18:33,7/12/2024 11:01,TIP_msg,Prediction,3
60078,60078,STARLINK-32110,2024-113V,2024-113V,0,LARGE,US,7/11/2024 23:16,7/12/2024 0:37,TIP_msg,Prediction,3
60078,60078,STARLINK-32110,2024-113V,2024-113V,0,LARGE,US,7/12/2024 5:54,7/12/2024 0:36,TIP_msg,Prediction,3
60078,60078,STARLINK-32110,2024-113V,2024-113V,0,LARGE,US,7/10/2024 0:19,7/12/2024 0:13,TIP_msg,Prediction,3
14807,14807,SL-8 DEB *,1979-089D,1979-089D,0,SMALL,CIS,6/6/2024 6:29,7/12/2024 0:00,60day_msg,Prediction,4
14807,14807,SL-8 DEB *,1979-089D,1979-089D,0,SMALL,CIS,5/29/2024 22:24,7/12/2024 0:00,60day_msg,Prediction,4
31077,31077,FENGYUN 1C DEB,1999-025BFX,1999-025BFX,0,SMALL,PRC,5/22/2024 1:29,7/12/2024 0:00,60day_msg,Prediction,4
33706,33706,FENGYUN 1C DEB,1999-025DGT,1999-025DGT,0,SMALL,PRC,6/6/2024 6:29,7/12/2024 0:00,60day_msg,Prediction,4
33706,33706,FENGYUN 1C DEB,1999-025DGT,1999-025DGT,0,SMALL,PRC,5/29/2024 22:24,7/12/2024 0:00,60day_msg,Prediction,4
35253,35253,METEOR 2-5 DEB,1979-095U,1979-095U,0,SMALL,CIS,7/17/2024 17:45,7/12/2024 0:00,satcat,Historical,1
35253,35253,METEOR 2-5 DEB,1979-095U,1979-095U,0,SMALL,CIS,7/17/2024 2:39,7/12/2024 0:00,decay_msg,Historical,2
35253,35253,METEOR 2-5 DEB,1979-095U,1979-095U,0,SMALL,CIS,7/10/2024 23:09,7/12/2024 0:00,60day_msg,Prediction,4
35374,35374,CZ-4 DEB,2006-046G,2006-046G,0,SMALL,PRC,6/26/2024 5:47,7/12/2024 0:00,60day_msg,Prediction,4
35374,35374,CZ-4 DEB,2006-046G,2006-046G,0,SMALL,PRC,6/19/2024 1:55,7/12/2024 0:00,60day_msg,Prediction,4
35374,35374,CZ-4 DEB,2006-046G,2006-046G,0,SMALL,PRC,6/13/2024 3:48,7/12/2024 0:00,60day_msg,Prediction,4
37088,37088,COSMOS 2251 DEB,1993-036BFJ,1993-036BFJ,0,SMALL,CIS,5/22/2024 1:29,7/12/2024 0:00,60day_msg,Prediction,4
39369,39369,DANDE DEB (LAB),2013-055AC,2013-055AC,0,MEDIUM,US,7/17/2024 17:45,7/12/2024 0:00,satcat,Historical,1
39369,39369,DANDE DEB (LAB),2013-055AC,2013-055AC,0,MEDIUM,US,7/17/2024 2:02,7/12/2024 0:00,decay_msg,Historical,2
39369,39369,DANDE DEB (LAB),2013-055AC,2013-055AC,0,MEDIUM,US,7/4/2024 4:07,7/12/2024 0:00,60day_msg,Prediction,4
41839,41839,CZ-5 R/B,2016-065B,2016-065B,0,LARGE,PRC,1/4/2025 18:38,7/12/2024 0:00,satcat,Historical,1
41839,41839,CZ-5 R/B,2016-065B,2016-065B,0,LARGE,PRC,7/12/2024 20:20,7/12/2024 0:00,decay_msg,Historical,2
42000,42000,DIDO 2,2017-008BE,2017-008BE,0,SMALL,ISRA,7/17/2024 17:45,7/12/2024 0:00,satcat,Historical,1
42000,42000,DIDO 2,2017-008BE,2017-008BE,0,SMALL,ISRA,7/17/2024 2:33,7/12/2024 0:00,decay_msg,Historical,2
42000,42000,DIDO 2,2017-008BE,2017-008BE,0,SMALL,ISRA,7/10/2024 23:09,7/12/2024 0:00,60day_msg,Prediction,4
45215,45215,STARLINK-1245,2020-012AP,2020-012AP,0,LARGE,US,5/22/2024 1:29,7/12/2024 0:00,60day_msg,Prediction,4
47181,47181,STARLINK-1927,2020-088BM,2020-088BM,0,LARGE,US,5/22/2024 1:29,7/12/2024 0:00,60day_msg,Prediction,4
47187,47187,H-2A DEB,2018-084CU,2018-084CU,0,SMALL,JPN,5/22/2024 1:29,7/12/2024 0:00,60day_msg,Prediction,4
48923,48923,LEMUR 2 ANNABANANA,2021-059AW,2021-059AW,0,SMALL,US,7/17/2024 17:45,7/12/2024 0:00,satcat,Historical,1
48923,48923,LEMUR 2 ANNABANANA,2021-059AW,2021-059AW,0,SMALL,US,7/17/2024 2:02,7/12/2024 0:00,decay_msg,Historical,2
55067,55067,NSL-2,2023-001BL,2023-001BL,0,MEDIUM,ISRA,6/19/2024 1:55,7/12/2024 0:00,60day_msg,Prediction,4
