OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT
STARLINK-1371,2020-025M,2025-07-21T08:34:02.297856,15.06393848,.0001524,53.0548,65.1126,92.1780,267.9383,0,U,45542,999,28963,.48527E-4,.441E-5,0
STARLINK-1372,2020-025N,2025-07-21T07:51:34.497504,15.06393336,.0001259,53.0555,65.2424,91.3436,268.7697,0,U,45543,999,28963,.25083E-4,.92E-6,0
STARLINK-1373,2020-025P,2025-07-21T00:20:26.579328,15.06385276,.000145,53.0557,66.6541,107.5411,252.5736,0,U,45544,999,28957,.13371E-3,.171E-4,0
STARLINK-1294,2020-025W,2025-07-21T14:00:01.000224,15.38891840,.0000892,53.0555,28.0113,47.8082,122.6049,0,U,45551,999,29015,.10275E-2,.39946E-3,0
STARLINK-1323,2020-025Y,2025-07-21T06:00:00.999648,15.65513579,.0008675,53.0484,27.2994,216.1729,170.2103,0,U,45553,999,29014,.14594E-2,.151509E-2,0
STARLINK-1325,2020-025Z,2025-07-20T18:35:51.043776,15.30001214,.0003655,53.0623,20.7420,45.7299,314.4000,0,U,45554,999,29080,.69436E-3,.20139E-3,0
STARLINK-1327,2020-025AA,2025-07-20T20:29:30.829056,15.06404844,.0001396,53.0561,47.3689,88.5350,271.5799,0,U,45555,999,29042,.12195E-3,.1536E-4,0
STARLINK-1336,2020-025AC,2025-07-20T22:00:01.999584,15.61765407,.0005694,53.0492,32.2948,222.6900,179.4594,0,U,45557,999,595,.19634E-2,.176371E-2,0
STARLINK-1342,2020-025AD,2025-07-21T14:00:01.000224,15.67984113,.0005716,53.0546,29.0000,226.9140,149.6361,0,U,45558,999,29013,.13616E-2,.156117E-2,0
STARLINK-1355,2020-025AJ,2025-07-21T14:00:01.000224,15.80278023,.0000595,53.0420,322.7155,273.7554,165.8421,0,U,45563,999,29107,.14595E-3,.27429E-3,0
STARLINK-1356,2020-025AK,2025-07-21T06:08:04.384320,15.06398264,.0001286,53.0553,45.5663,86.5695,273.5441,0,U,45564,999,28989,.95184E-4,.1137E-4,0
STARLINK-1357,2020-025AL,2025-07-21T00:03:44.815392,15.19454093,.0001664,53.0566,44.8210,164.1864,195.9183,0,U,45565,999,28988,.14464E-2,.3086E-3,0
STARLINK-1361,2020-025AN,2025-07-21T06:34:36.580800,15.06401748,.0001406,53.0530,45.4852,88.4364,271.6786,0,U,45567,999,28988,.15487E-3,.2026E-4,0
STARLINK-1363,2020-025AP,2025-07-20T21:22:39.064224,15.06398659,.0001347,53.0562,47.4485,93.1006,267.0137,0,U,45568,999,28982,-.22769E-4,-.621E-5,0
STARLINK-1366,2020-025AQ,2025-07-21T06:39:54.923328,15.06393432,.0001465,53.0546,45.4638,83.4848,276.6308,0,U,45569,999,28988,.10066E-3,.1218E-4,0
STARLINK-1376,2020-025AR,2025-07-21T06:29:18.289248,15.06394821,.0001502,53.0559,45.4980,84.1513,275.9647,0,U,45570,999,28989,.37288E-4,.274E-5,0
STARLINK-1320,2020-025AT,2025-07-21T03:49:38.114688,15.28673678,.0004599,53.0652,9.7190,38.3653,321.7672,0,U,45572,999,29038,.13186E-2,.37103E-3,0
STARLINK-1321,2020-025AU,2025-07-20T22:11:42.635328,15.06393754,.0001539,53.0565,37.0481,87.6605,272.4560,0,U,45573,999,28997,.37134E-4,.272E-5,0
STARLINK-1328,2020-025AX,2025-07-21T05:48:09.661536,15.06399459,.0001292,53.0534,35.6251,86.8748,273.2388,0,U,45576,999,29002,.2964E-4,.16E-5,0
STARLINK-1331,2020-025AZ,2025-07-20T20:04:19.058880,15.06401019,.000151,53.0520,37.4451,93.0938,267.0223,0,U,45578,999,29057,.40006E-4,.314E-5,0
STARLINK-1333,2020-025BB,2025-07-20T23:24:40.436064,15.06402664,.0001427,53.0563,46.8259,89.5802,270.5350,0,U,45580,999,28985,.98251E-4,.1182E-4,0
STARLINK-1335,2020-025BC,2025-07-20T20:20:14.699904,15.06391152,.0001579,53.0556,37.3969,101.4210,258.6956,0,U,45581,999,29056,.78895E-4,.894E-5,0
STARLINK-1337,2020-025BD,2025-07-20T12:54:23.548320,15.06398020,.0001579,53.0567,38.7889,88.9152,271.2018,0,U,45582,999,29051,-.71832E-5,-.389E-5,0
STARLINK-1347,2020-025BH,2025-07-20T19:45:41.066208,15.18861024,.0001199,53.0567,35.7007,110.5949,249.5174,0,U,45586,999,29057,.13729E-2,.28765E-3,0
STARLINK-1349,2020-025BJ,2025-07-21T14:00:01.000224,15.74119332,.0007962,53.0519,12.8374,241.3984,193.6783,0,U,45587,999,29037,.12681E-2,.189045E-2,0
STARLINK-1360,2020-025BK,2025-07-21T09:58:43.737600,15.60361702,.0002133,53.0514,342.5819,132.0702,228.0492,0,U,45588,999,29078,.40253E-3,.33219E-3,0
STARLINK-1364,2020-025BL,2025-07-20T19:21:51.236064,15.06391911,.000128,53.0563,37.5805,95.3079,264.8056,0,U,45589,999,29055,.8037E-4,.916E-5,0
STARLINK-1365,2020-025BM,2025-07-20T21:19:57.201600,15.06396017,.0000927,53.0654,67.2142,103.7034,256.4058,0,U,45590,999,29016,.15214E-4,-.55E-6,0
STARLINK-1443,2020-035D,2025-07-21T11:18:34.686720,15.06395853,.0001255,53.0533,24.5995,93.1917,266.9215,0,U,45660,999,28347,.53048E-4,.509E-5,0
STARLINK-1446,2020-035G,2025-07-20T17:43:39.871488,15.24646264,.0002684,53.0281,7.0865,232.4380,127.6373,0,U,45663,999,28406,.1469E-2,.36593E-3,0
STARLINK-1448,2020-035J,2025-07-21T11:23:53.595168,15.06389646,.0001417,53.0542,24.5808,94.4080,265.7071,0,U,45665,999,28347,.28159E-4,.138E-5,0
STARLINK-1451,2020-035M,2025-07-20T19:33:51.669504,15.06397654,.0001312,53.0577,27.8600,91.4702,268.6438,0,U,45668,999,28378,.17959E-4,-.14E-6,0
STARLINK-1452,2020-035N,2025-07-21T05:00:18.506592,15.17637305,.0003754,53.0504,17.8351,79.1459,280.9957,0,U,45669,999,28353,.1317E-2,.26613E-3,0
STARLINK-1453,2020-035P,2025-07-21T03:46:05.038464,15.06394544,.0001297,53.0560,356.0071,93.1829,266.9309,0,U,45670,999,28384,.4401E-4,.374E-5,0
STARLINK-1454,2020-035Q,2025-07-21T12:01:02.716896,15.06393529,.0001336,53.0549,24.4633,89.9229,270.1913,0,U,45671,999,28347,.52434E-4,.5E-5,0
STARLINK-1456,2020-035S,2025-07-21T06:00:06.257088,15.06398907,.000136,53.0553,25.5898,90.3730,269.7414,0,U,45673,999,28344,.73733E-4,.817E-5,0
STARLINK-1457,2020-035T,2025-07-21T12:32:53.446848,15.06391040,.000129,53.0530,24.3657,93.6151,266.4985,0,U,45674,999,28349,.19892E-4,.15E-6,0
STARLINK-1458,2020-035U,2025-07-20T18:46:00.841152,15.06399909,.0001351,53.0550,27.6917,94.7595,265.3548,0,U,45675,999,28374,.7656E-4,.859E-5,0
STARLINK-1460,2020-035V,2025-07-21T05:12:20.366496,15.06399354,.0001447,53.0566,25.7367,83.3078,276.8076,0,U,45676,999,28343,.95952E-4,.1148E-4,0
STARLINK-1392,2020-035W,2025-07-21T05:28:16.061952,15.06401544,.0001483,53.0557,25.6873,92.3201,267.7958,0,U,45677,999,28343,.65053E-4,.688E-5,0
STARLINK-1394,2020-035Y,2025-07-20T18:15:30.210912,15.06398107,.0001366,53.0555,17.7864,91.4498,268.6648,0,U,45679,999,28391,.9752E-4,.1171E-4,0
STARLINK-1402,2020-035AE,2025-07-21T10:55:13.370304,15.06395776,.0001433,53.0571,9.0905,93.3199,266.7954,0,U,45685,999,28369,.50449E-4,.47E-5,0
STARLINK-1404,2020-035AF,2025-07-21T04:25:54.801984,15.06391380,.0001273,53.0577,15.8860,90.2049,269.9086,0,U,45686,999,28357,.64034E-4,.672E-5,0
STARLINK-1413,2020-035AJ,2025-07-21T04:52:26.617440,15.06392711,.0001394,53.0559,15.7985,89.3147,270.8002,0,U,45689,999,28357,.10988E-3,.1355E-4,0
STARLINK-1417,2020-035AN,2025-07-21T11:09:17.247744,15.06402504,.0001478,53.0570,14.6298,98.4499,261.6657,0,U,45693,999,28361,.60222E-4,.616E-5,0
STARLINK-1420,2020-035AQ,2025-07-21T03:12:52.963776,15.06394938,.0000681,53.0581,356.1033,66.0014,294.1047,0,U,45695,999,28384,.82036E-4,.941E-5,0
STARLINK-1422,2020-035AR,2025-07-21T05:03:03.313728,15.06394583,.000149,53.0540,15.7703,89.6847,270.4312,0,U,45696,999,28357,-.9076E-5,-.417E-5,0
STARLINK-1351,2020-035AS,2025-07-20T23:41:55.457952,15.06403599,.0001719,53.0511,356.7686,87.7055,272.4130,0,U,45697,999,28382,.86539E-4,.1008E-4,0
STARLINK-1398,2020-035AU,2025-07-21T01:55:45.543936,15.34643826,.0004592,53.0544,341.4600,248.6657,111.3854,0,U,45699,999,28408,.206E-2,.70447E-3,0
STARLINK-1400,2020-035AV,2025-07-21T03:51:24.152544,15.06396156,.0001495,53.0538,355.9893,99.3001,260.8158,0,U,45700,999,28384,.83465E-4,.962E-5,0
STARLINK-1403,2020-035AW,2025-07-21T10:56:01.644576,15.06374511,.0001508,53.0528,354.6677,92.3633,267.7529,0,U,45701,999,28390,.17623E-3,.2343E-4,0
STARLINK-1407,2020-035AY,2025-07-21T02:29:49.926048,15.28280594,.000599,53.0438,334.5332,69.5581,290.6060,0,U,45703,999,28414,.16731E-2,.46677E-3,0
STARLINK-1411,2020-035BB,2025-07-21T14:00:01.000224,15.11596676,.0001173,53.0556,353.7535,113.8830,277.0064,0,U,45706,999,28392,.30031E-3,.4865E-4,0
STARLINK-1423,2020-035BF,2025-07-19T18:09:09.698400,15.06397888,.0000633,53.0557,2.2958,351.8752,8.2227,0,U,45710,999,28404,.16062E-3,.2112E-4,0
STARLINK-1433,2020-035BG,2025-07-20T17:35:41.764128,15.06401121,.0001202,53.0555,357.9137,91.1832,268.9295,0,U,45711,999,28418,.39025E-4,.3E-5,0
STARLINK-1434,2020-035BH,2025-07-20T16:37:29.702496,15.08304222,.0002485,53.0539,357.7124,195.0754,165.0162,0,U,45712,999,28419,.12823E-2,.19884E-3,0
STARLINK-1465,2020-038B,2025-07-21T08:43:20.127360,15.06395540,.000123,53.0537,195.0831,85.6073,274.5056,0,U,45731,999,28229,.32502E-4,.203E-5,0
STARLINK-1471,2020-038F,2025-07-21T04:53:46.654944,15.35743677,.0001575,53.0523,158.8587,111.5414,248.5756,0,U,45735,999,28294,.30227E-3,.10293E-3,0
STARLINK-1474,2020-038J,2025-07-21T02:34:42.614688,15.54410691,.0001442,53.0415,132.5698,10.0645,350.0394,0,U,45738,999,28330,.40975E-3,.26984E-3,0
STARLINK-1475,2020-038K,2025-07-20T22:30:55.289088,15.44157412,.0005976,53.0583,98.5543,76.4064,283.7607,0,U,45739,999,28265,.12693E-2,.59148E-3,0
STARLINK-1480,2020-038M,2025-07-20T16:21:23.592384,15.06394384,.0001254,53.0546,198.1450,85.1479,274.9653,0,U,45741,999,28123,.18356E-4,-.8E-7,0
STARLINK-1481,2020-038N,2025-07-21T14:00:01.000224,15.87529544,.0006671,53.0381,118.5660,39.0495,344.5592,0,U,45742,999,28353,.1075E-2,.301267E-2,0
STARLINK-1500,2020-038Q,2025-07-20T16:02:35.649024,15.22992726,.0000442,53.0350,190.5370,324.1083,35.9883,0,U,45744,999,28133,.39855E-3,.917E-4,0
STARLINK-1504,2020-038S,2025-07-21T02:57:14.312448,15.30604515,.0001329,53.0305,160.0967,82.8361,277.2789,0,U,45746,999,28272,.78144E-3,.2315E-3,0
STARLINK-1506,2020-038T,2025-07-21T02:38:39.403392,15.17644528,.0002629,53.0537,186.8997,320.8654,39.2149,0,U,45747,999,28234,.35215E-3,.6866E-4,0
STARLINK-1464,2020-038X,2025-07-20T22:46:11.590464,15.06405605,.0001229,53.0545,176.9422,75.9085,284.2040,0,U,45751,999,28155,.26655E-4,.116E-5,0
STARLINK-1476,2020-038Z,2025-07-21T14:00:01.000224,15.76514128,.0006669,53.0257,105.4425,113.5387,181.6900,0,U,45753,999,28372,.14874E-2,.247915E-2,0
STARLINK-1477,2020-038AA,2025-07-20T23:07:27.332256,15.06400224,.0001356,53.0542,176.8773,92.7603,267.3541,0,U,45754,999,28155,.11955E-3,.15E-4,0
STARLINK-1478,2020-038AB,2025-07-21T05:56:08.017728,15.06398458,.0001191,53.0550,175.6051,79.3713,280.7410,0,U,45755,999,28270,.49144E-4,.451E-5,0
STARLINK-1484,2020-038AC,2025-07-21T00:59:42.114624,15.44686254,.0002382,53.0207,115.4387,81.4930,278.6345,0,U,45756,999,28353,.6381E-3,.29937E-3,0
STARLINK-1487,2020-038AE,2025-07-21T06:00:00.999648,15.88833117,.0003472,53.0174,347.8408,323.9980,260.2050,0,U,45758,999,28533,.99745E-3,.297803E-2,0
STARLINK-1493,2020-038AF,2025-07-20T15:20:21.673536,15.06395076,.0001288,53.0551,178.3364,77.7176,282.3957,0,U,45759,999,28149,-.35596E-4,-.811E-5,0
STARLINK-1494,2020-038AG,2025-07-21T05:45:31.349952,15.06392921,.0001163,53.0555,175.6389,80.6405,279.4715,0,U,45760,999,28251,.14915E-5,-.259E-5,0
STARLINK-1502,2020-038AL,2025-07-20T16:08:07.499328,15.06395265,.0001394,53.0543,178.1842,89.5377,270.5771,0,U,45764,999,28151,.40066E-4,.315E-5,0
STARLINK-1470,2020-038AU,2025-07-21T03:02:22.348320,15.11163258,.0004689,53.0511,154.2396,357.9206,2.1765,0,U,45772,999,28299,.1516E-2,.25526E-3,0
STARLINK-1482,2020-038AV,2025-07-21T04:02:00.072960,15.06401362,.0001374,53.0554,155.9603,91.5885,268.5262,0,U,45773,999,28282,.11582E-4,-.109E-5,0
STARLINK-1485,2020-038AW,2025-07-21T04:29:38.811264,15.55037442,.0006945,53.0544,133.7740,43.8492,316.3069,0,U,45774,999,28329,.1689E-2,.116763E-2,0
STARLINK-1491,2020-038BA,2025-07-21T14:00:01.000224,15.91516120,.0001395,53.0288,62.5961,71.4700,342.4901,0,U,45778,999,28431,.9043E-3,.29641E-2,.43983E-4
STARLINK-1496,2020-038BC,2025-07-20T14:29:56.647968,15.06401070,.0001145,53.0552,158.4930,82.2471,277.8648,0,U,45780,999,28176,.44017E-4,.374E-5,0
STARLINK-1497,2020-038BD,2025-07-21T05:23:04.191648,15.34044386,.0001846,53.0447,126.9197,274.0575,86.0215,0,U,45781,999,28320,.19376E-2,.64924E-3,0
STARLINK-1510,2020-038BG,2025-07-21T00:53:27.086784,15.44973635,.0003478,53.0380,114.0099,134.0680,226.0612,0,U,45784,999,28336,.16272E-2,.78257E-3,0
STARLINK-1513,2020-038BJ,2025-07-21T03:56:42.146016,15.06402671,.000148,53.0550,155.9764,88.4554,271.6605,0,U,45786,999,28278,.90489E-4,.1067E-4,0
STARLINK-1522,2020-055A,2025-07-21T01:53:17.316096,15.06406650,.0001345,53.0552,86.3612,95.6167,264.4975,0,U,46027,999,27346,.22219E-4,.5E-6,0
STARLINK-1523,2020-055B,2025-07-20T23:03:26.914752,15.06395900,.0001285,53.0556,86.8894,95.4174,264.6962,0,U,46028,999,27397,.24539E-3,.3375E-4,0
STARLINK-1526,2020-055C,2025-07-21T02:03:55.530432,15.06400886,.0001341,53.0549,86.3240,89.8534,270.2608,0,U,46029,999,27347,-.31835E-5,-.329E-5,0
STARLINK-1555,2020-055F,2025-07-20T22:31:36.518304,15.06401087,.0001439,53.0547,86.9944,87.5177,272.5976,0,U,46032,999,27396,-.26104E-4,-.67E-5,0
STARLINK-1556,2020-055G,2025-07-20T22:05:03.941664,15.06392285,.0001301,53.0556,87.0737,99.0296,261.0841,0,U,46033,999,27393,.17533E-3,.2331E-4,0
STARLINK-1557,2020-055H,2025-07-20T22:10:22.913184,15.06395449,.0001155,53.0535,87.0533,80.2343,279.8776,0,U,46034,999,27393,.87102E-4,.1016E-4,0
STARLINK-1558,2020-055J,2025-07-21T09:29:46.697568,15.06389358,.0001453,53.0555,84.9354,89.6600,270.4556,0,U,46035,999,27351,.13388E-3,.1713E-4,0
STARLINK-1560,2020-055K,2025-07-20T21:59:45.761568,15.06399709,.0001394,53.0567,87.0871,91.6662,268.4487,0,U,46036,999,27396,.3091E-4,.179E-5,0
STARLINK-1567,2020-055M,2025-07-21T01:26:45.005568,15.06443063,.0001197,53.0533,86.4420,77.6749,282.4374,0,U,46038,999,27346,-.56916E-3,-.8759E-4,0
STARLINK-1569,2020-055N,2025-07-20T22:26:17.743776,15.06409152,.0001894,53.0562,87.0095,95.2172,264.9033,0,U,46039,999,27395,-.13464E-3,-.2287E-4,0
STARLINK-1582,2020-055S,2025-07-21T09:45:41.835744,15.06395095,.0001547,53.0561,84.8892,90.7508,269.3658,0,U,46043,999,27351,.95664E-5,-.139E-5,0
STARLINK-1591,2020-055U,2025-07-21T08:47:18.011616,15.06393134,.0001103,53.0549,85.0691,91.3966,268.7149,0,U,46045,999,27351,.13105E-3,.1671E-4,0
STARLINK-1524,2020-055W,2025-07-20T22:06:23.479776,15.06399506,.0001441,53.0546,77.0708,86.4113,273.7040,0,U,46047,999,27409,.10653E-3,.1306E-4,0
STARLINK-1527,2020-055X,2025-07-21T09:09:51.756192,15.06391533,.0001023,53.0539,74.9998,96.8304,263.2801,0,U,46048,999,27365,.97394E-4,.1169E-4,0
STARLINK-1540,2020-055AA,2025-07-20T22:48:50.758272,15.06396360,.0001187,53.0550,76.9344,96.1019,264.0105,0,U,46051,999,27411,.15372E-3,.2009E-4,0
STARLINK-1541,2020-055AB,2025-07-21T01:38:41.404128,15.06390480,.0001526,53.0558,76.4046,96.1699,263.9464,0,U,46052,999,27360,.15502E-3,.2028E-4,0
STARLINK-1543,2020-055AC,2025-07-20T22:32:55.937184,15.06399316,.0001459,53.0566,76.9846,94.9996,265.1159,0,U,46053,999,27410,.12262E-3,.1545E-4,0
STARLINK-1548,2020-055AD,2025-07-21T08:16:46.914816,15.06401012,.0001754,53.0557,75.1635,85.1455,274.9734,0,U,46054,999,27362,.62992E-4,.657E-5,0
STARLINK-1554,2020-055AE,2025-07-20T22:22:19.094880,15.06403404,.0001654,53.0541,77.0167,93.9591,266.1587,0,U,46055,999,27410,.16834E-3,.2227E-4,0
STARLINK-1564,2020-055AH,2025-07-20T22:38:19.345344,15.06398724,.000144,53.0570,77.4318,89.2086,270.9068,0,U,46058,999,27409,.93553E-4,.1112E-4,0
STARLINK-1570,2020-055AJ,2025-07-21T08:53:56.968800,15.06393955,.0001561,53.0558,75.0456,86.9972,273.1196,0,U,46059,999,27363,.11202E-3,.1387E-4,0
STARLINK-1572,2020-055AK,2025-07-21T08:48:38.812032,15.06396659,.000136,53.0523,75.0642,86.2300,273.8844,0,U,46060,999,27363,.16596E-3,.2191E-4,0
STARLINK-1573,2020-055AL,2025-07-20T21:34:33.489408,15.06393882,.0001311,53.0557,77.2069,93.5432,266.5707,0,U,46061,999,27409,.13697E-3,.1759E-4,0
STARLINK-1577,2020-055AN,2025-07-20T22:11:41.633952,15.06405993,.0001459,53.0541,77.0505,88.3082,271.8074,0,U,46063,999,27409,.10641E-3,.1304E-4,0
STARLINK-1583,2020-055AP,2025-07-21T08:32:42.756288,15.06391778,.0001328,53.0559,75.1166,90.3676,269.7465,0,U,46064,999,27363,.75085E-4,.837E-5,0
STARLINK-1525,2020-055AR,2025-07-21T06:54:30.696192,15.06398061,.000146,53.0559,55.4219,95.8607,264.2549,0,U,46066,999,27389,.32517E-4,.203E-5,0
STARLINK-1536,2020-055AV,2025-07-20T20:49:24.974688,15.06428260,.0001365,53.0550,57.3080,98.3426,261.7717,0,U,46070,999,27437,-.31876E-3,-.503E-4,0
STARLINK-1542,2020-055AY,2025-07-20T20:38:48.873696,15.06398832,.0001366,53.0550,57.3437,90.5462,269.5684,0,U,46073,999,27436,.2644E-4,.112E-5,0
STARLINK-1549,2020-055AZ,2025-07-21T07:26:21.509088,15.06401095,.0001459,53.0542,55.3247,86.9396,273.1760,0,U,46074,999,27390,-.64897E-4,-.1248E-4,0
STARLINK-1551,2020-055BA,2025-07-20T20:54:44.744544,15.06391815,.0001427,53.0553,57.2941,89.8516,270.2636,0,U,46075,999,27436,.70876E-4,.774E-5,0
STARLINK-1552,2020-055BB,2025-07-20T15:09:44.387136,15.06395499,.0001292,53.0552,58.3651,91.4992,268.6145,0,U,46076,999,27431,.10146E-4,-.13E-5,0
STARLINK-1559,2020-055BC,2025-07-21T00:10:25.611168,15.10527016,.0005777,53.0535,55.2391,74.2489,285.9138,0,U,46077,999,27387,.13746E-2,.22704E-3,0
STARLINK-1566,2020-055BE,2025-07-21T07:31:40.560096,15.06391621,.0001413,53.0563,55.3043,91.0112,269.1039,0,U,46079,999,27390,.82048E-4,.941E-5,0
STARLINK-1568,2020-055BF,2025-07-20T22:35:58.553952,15.24212018,.0004631,53.0733,40.2192,105.2124,254.9385,0,U,46080,999,27408,.10574E-2,.25869E-3,0
STARLINK-1578,2020-055BH,2025-07-20T20:44:07.030464,15.06398369,.0000905,53.0545,57.3275,93.2448,266.8644,0,U,46082,999,27436,-.33269E-4,-.777E-5,0
STARLINK-1579,2020-055BJ,2025-07-21T07:09:04.521600,15.06394767,.0001486,53.0560,55.3638,87.1542,272.9617,0,U,46083,999,27389,.50597E-4,.472E-5,0
STARLINK-1585,2020-057A,2025-07-20T11:16:12.404064,15.06394000,.0001276,53.0549,259.1008,91.3251,268.7884,0,U,46117,999,27134,-.92022E-6,-.295E-5,0
STARLINK-1593,2020-057C,2025-07-21T10:18:55.720512,15.06400309,.0001327,53.0542,275.1364,87.0831,273.0310,0,U,46119,999,27186,-.63989E-4,-.1234E-4,0
STARLINK-1601,2020-057D,2025-07-21T10:45:24.676128,15.06400653,.0001346,53.0543,274.7045,84.8898,275.2244,0,U,46120,999,27187,.15701E-3,.2058E-4,0
STARLINK-1605,2020-057G,2025-07-20T11:34:47.284608,15.06388582,.0001254,53.0541,239.0409,87.4217,272.6916,0,U,46123,999,27228,-.2886E-4,-.711E-5,0
STARLINK-1614,2020-057H,2025-07-20T19:43:05.265408,15.06398713,.0001004,53.0545,237.5157,82.4711,277.6392,0,U,46124,999,27168,.6621E-4,.705E-5,0
STARLINK-1618,2020-057J,2025-07-21T06:00:00.999648,15.70944850,.0016001,53.0522,252.9940,325.8162,239.2024,0,U,46125,999,27215,.11572E-2,.150745E-2,0
STARLINK-1621,2020-057L,2025-07-21T03:59:23.078112,15.06381872,.0000902,53.0537,255.9656,55.6888,304.4187,0,U,46127,999,27211,.22638E-3,.3091E-4,0
STARLINK-1622,2020-057M,2025-07-21T02:24:58.711392,15.19543790,.0001873,53.0536,234.5853,31.7336,328.3772,0,U,46128,999,27240,.12986E-2,.27734E-3,0
STARLINK-1623,2020-057N,2025-07-21T08:48:37.921248,15.06398578,.000105,53.0543,235.0658,83.7740,276.3369,0,U,46129,999,27242,.73564E-4,.815E-5,0
STARLINK-1624,2020-057P,2025-07-20T19:16:33.339360,15.06393685,.0001192,53.0538,237.6019,84.2015,275.9110,0,U,46130,999,27292,-.61413E-4,-.1196E-4,0
STARLINK-1625,2020-057Q,2025-07-20T21:10:39.986400,15.06392117,.0001,53.0542,257.2428,86.2207,273.8897,0,U,46131,999,27266,-.83103E-5,-.405E-5,0
STARLINK-1639,2020-057U,2025-07-21T04:49:05.224224,15.90953013,.0013386,53.0366,192.2356,353.8869,6.1991,0,U,46135,999,27299,.13702E-2,.441339E-2,.85085E-4
STARLINK-1643,2020-057V,2025-07-21T14:00:01.000224,15.43152179,.0001498,53.0547,261.6708,64.5167,87.9710,0,U,46136,999,27206,.24643E-2,.112092E-2,0
STARLINK-1586,2020-057W,2025-07-21T11:02:47.170752,15.64826848,.0004545,53.0479,223.2946,37.0001,323.1326,0,U,46137,999,27259,.55815E-3,.55306E-3,0
STARLINK-1596,2020-057AA,2025-07-20T19:20:04.189920,15.18133818,.0003899,53.0498,229.8675,226.6061,133.4609,0,U,46141,999,27178,.10597E-2,.21647E-3,0
STARLINK-1597,2020-057AB,2025-07-20T15:07:05.042208,15.06396021,.0001234,53.0551,278.3761,85.2813,274.8317,0,U,46142,999,27108,.119E-4,-.104E-5,0
STARLINK-1606,2020-057AD,2025-07-21T10:58:38.851104,15.06418466,.0001338,53.0537,254.6633,86.3945,273.7196,0,U,46144,999,27216,.1821E-3,.2433E-4,0
STARLINK-1608,2020-057AF,2025-07-21T10:29:29.319360,15.06394395,.0001253,53.0553,274.7551,93.2765,266.8367,0,U,46146,999,27187,.19407E-4,.8E-7,0
STARLINK-1629,2020-057AK,2025-07-21T10:23:11.021280,15.28375282,.0005806,53.0399,262.7691,262.3037,97.7302,0,U,46150,999,27204,.16383E-2,.45825E-3,0
STARLINK-1636,2020-057AN,2025-07-20T22:00:01.999584,15.62955116,.0011092,53.0246,213.8788,344.0835,27.3216,0,U,46153,999,584,.23752E-2,.225401E-2,0
STARLINK-1642,2020-057AP,2025-07-21T10:30:48.137760,15.06403542,.0000966,53.0542,264.7468,90.7032,269.4068,0,U,46154,999,27200,.88199E-4,.1033E-4,0
STARLINK-1667,2020-057AQ,2025-07-20T19:39:39.845952,15.18776932,.0001479,53.0511,235.6459,19.4920,340.6131,0,U,46155,999,27294,.11455E-2,.23873E-3,0
STARLINK-1545,2020-057AR,2025-07-21T12:28:54.624288,15.06401184,.0001215,53.0555,254.3817,83.3763,276.7364,0,U,46156,999,27217,.19013E-4,.2E-7,0
STARLINK-1587,2020-057AS,2025-07-21T02:37:05.204064,15.06398517,.0001114,53.0540,236.2232,90.0313,270.0803,0,U,46157,999,27238,.73808E-4,.818E-5,0
STARLINK-1595,2020-057AU,2025-07-20T14:45:50.954976,15.06398102,.0001191,53.0555,278.4424,90.5392,269.5734,0,U,46159,999,27174,.84133E-4,.972E-5,0
STARLINK-1598,2020-057AV,2025-07-20T20:54:45.297504,15.06393409,.0001171,53.0547,257.2920,90.0294,270.0829,0,U,46160,999,27265,.20479E-4,.24E-6,0
STARLINK-1612,2020-057AZ,2025-07-21T09:12:22.620096,15.22204373,.0001164,53.0516,232.9552,346.2766,13.8198,0,U,46164,999,27245,.1341E-2,.31E-3,0
STARLINK-1626,2020-057BC,2025-07-20T21:55:48.486432,15.06392010,.0001435,53.0546,277.1047,96.7287,263.3865,0,U,46167,999,27179,.98227E-5,-.135E-5,0
STARLINK-1627,2020-057BD,2025-07-21T08:34:03.758880,15.06392093,.0001122,53.0530,225.1970,84.8371,275.2746,0,U,46168,999,27255,.15774E-4,-.46E-6,0
STARLINK-1628,2020-057BE,2025-07-21T07:22:11.445888,15.63013487,.0001686,53.0431,207.4967,356.9341,3.1662,0,U,46169,999,27271,.62196E-3,.57402E-3,0
STARLINK-1633,2020-057BG,2025-07-20T21:21:17.754912,15.06403763,.0001172,53.0543,257.2081,90.5453,269.5670,0,U,46171,999,27207,.10663E-3,.1307E-4,0
STARLINK-1635,2020-057BH,2025-07-20T10:33:44.360928,15.06393131,.000121,53.0552,259.2279,96.5975,263.5152,0,U,46172,999,27259,-.45653E-4,-.961E-5,0
STARLINK-1640,2020-057BJ,2025-07-21T11:33:10.903680,15.06395762,.000121,53.0552,274.5560,86.2175,273.8952,0,U,46173,999,27187,.36763E-4,.266E-5,0
STARLINK-1641,2020-057BK,2025-07-20T11:50:42.471168,15.06391868,.0001261,53.0551,278.9887,89.1771,270.9362,0,U,46174,999,27106,.13367E-3,.171E-4,0
